UMAP1,UMAP2,p_interface
4.142786,6.5758667,0
1.6020752,4.707073,0
1.5249108,4.4008007,0
3.84755,8.15365,0
1.3053842,4.0266843,0
1.3861276,3.9672003,0
1.3863201,3.7634683,1
1.8940985,3.4078987,1
3.8882132,7.7702255,0
2.7424836,2.8046236,0
3.0094497,2.4667325,1
3.0730517,2.5375617,1
3.2299526,2.2069178,1
3.453311,2.0178661,1
3.3800998,1.6495771,1
3.707798,1.8259674,0
5.476878,7.393333,0
3.9971645,5.3345976,0
3.6836486,5.3404264,0
4.4480953,7.8679976,0
5.797904,8.742673,0
6.4724174,8.235088,0
6.525171,8.1835985,0
6.365706,8.0073185,0
4.1323266,6.8189077,0
3.9870875,6.871456,0
3.740459,5.223045,0
3.9177454,5.329067,0
3.8309143,5.0696735,0
3.7835636,7.0424185,0
3.8923168,4.752812,0
4.792168,5.185887,0
5.0242734,4.8565063,1
5.2360168,5.8046083,0
5.305945,6.1475463,0
4.9871726,3.6749127,1
4.992286,3.592083,1
5.0262885,3.6760018,1
5.016824,3.738572,1
4.8714194,3.936629,1
4.929008,4.258185,0
4.8079214,4.3660865,0
4.6520467,4.567621,0
4.24683,4.801474,1
3.764183,6.861393,0
3.15491,6.650654,0
5.098488,9.000002,0
5.2738633,8.9334545,0
3.2484019,5.7696624,0
5.017611,8.017316,0
3.9714518,4.46431,0
4.113285,4.3384385,0
3.4433317,3.982108,1
3.6214817,6.92338,1
3.6354,6.9835744,1
4.151513,6.342134,0
3.7259407,3.8672597,0
3.8108718,3.6947129,1
3.5624397,1.6051912,1
3.4627552,1.411006,1
3.539219,1.4506682,0
3.652761,1.5676596,1
3.6916277,1.5706388,1
3.8821895,1.6845031,0
3.9128644,1.8070393,1
4.0402274,2.0478303,0
4.4695153,4.702974,1
4.409993,6.2998986,0
4.1417623,5.000338,0
4.7042522,7.4191155,0
4.09704,5.039047,0
4.437866,6.3114123,0
3.3411696,4.1729836,0
3.1817834,4.1185884,0
5.371505,7.3836765,0
5.2631826,7.218527,0
4.0469933,3.894256,0
4.243125,3.9665174,1
3.9902043,3.9921756,1
4.9785266,7.2737684,0
3.562308,3.3385966,1
3.4510024,3.3818152,0
3.5677822,3.4565234,0
5.224957,7.644513,0
2.3462436,3.880648,1
4.5424657,7.0533004,0
4.21839,6.564805,0
2.1290772,4.870919,1
2.274567,4.958162,1
4.7832937,8.095311,0
4.9254136,7.78987,0
3.7399626,4.016626,1
4.4223676,3.8631938,1
4.5017743,3.8874872,1
4.5662804,4.1343613,1
3.9338512,5.4935884,1
3.9832368,7.036034,0
4.623519,5.581205,1
4.4899883,5.6498485,1
4.0920486,7.120527,0
4.406602,5.7541456,1
4.4376707,6.0604553,0
3.7440035,6.9582944,0
2.8144336,3.9860501,1
2.9648192,3.7620656,1
3.224446,3.7914872,0
4.11566,6.242509,0
3.872423,3.9949174,1
4.236054,4.1943088,0
4.2082567,4.1000724,0
4.1397414,4.4934754,0
4.98391,7.0792394,0
4.4503183,4.865958,0
3.961194,4.8682594,0
4.0269003,6.93975,0
4.91508,7.2351227,0
4.0465407,4.816593,0
-7.0539303,-2.9856455,0
-9.575842,1.037578,0
1.8513124,19.146591,0
15.229284,6.1101713,0
15.091375,6.257949,0
1.6443183,19.101028,0
-9.308024,0.8235485,0
-7.105047,-3.0366151,0
5.3469396,4.048292,0
4.974403,4.154099,0
4.9364605,4.181727,0
4.868164,5.881278,0
4.598643,6.134544,0
2.6698964,5.942146,1
3.7340105,9.513604,0
1.8044461,6.502735,0
3.6932628,9.863623,0
3.702581,9.967406,0
1.6145259,8.264385,0
2.8453996,9.489901,0
1.4154882,8.328018,0
1.3116761,8.27486,1
1.2984099,8.269892,1
1.3206493,8.254888,0
1.3458309,8.221384,0
1.425902,8.038541,1
1.7644668,8.34074,0
2.9150689,9.357572,0
1.5027704,6.502563,0
1.5109076,6.3939834,0
3.3929377,8.883765,0
3.7142136,8.515055,0
1.8230479,4.8757176,0
2.2560744,4.4845424,0
2.4202533,5.540429,0
3.9437668,8.280248,0
1.9105157,5.6819167,0
1.7945852,6.963736,0
3.213587,9.171348,0
1.7367435,7.074257,0
3.3965,9.558987,0
4.0065174,9.767737,0
3.5869865,9.720332,0
3.5382047,9.704418,0
1.6315973,7.865134,0
1.6856544,8.281299,0
1.3374791,7.7131066,1
1.9509946,8.266831,1
1.4463617,7.036416,1
2.4855065,7.986285,1
4.0036626,8.6377945,1
4.199992,4.872503,1
4.5014577,4.657593,1
5.1618276,4.541633,0
4.660087,4.2511096,0
4.6876507,5.239095,0
3.6626098,4.7460413,0
3.1423435,5.3464265,1
2.6326506,5.644394,1
3.8690555,9.216616,1
1.799088,6.4059753,1
3.700131,9.192916,1
1.7593671,6.9177933,1
2.5717618,5.1086607,1
2.3193774,5.0772953,1
3.6805112,8.41272,1
1.5682607,7.5405874,0
1.3242453,6.9148836,0
1.3730402,8.034241,0
1.5018139,8.381826,0
1.3047826,8.191343,0
1.3208748,8.244199,0
1.3154764,8.213415,0
1.5804969,7.974657,0
1.6481866,6.0034685,0
1.4976429,6.508385,0
1.5887496,5.8636136,0
3.39275,8.703338,0
1.3940355,6.4839077,0
1.3057951,5.4840784,0
1.4219455,5.347711,0
1.6581533,6.5152235,0
1.7201726,6.424664,0
1.6399875,5.0160813,1
1.6544282,4.9550967,1
1.7627562,4.7879224,0
1.6212424,4.5838394,0
1.5924608,4.7665043,0
1.6429323,4.685167,1
3.8641975,8.225203,0
1.7598975,4.6135864,0
1.8783581,4.7933207,1
4.1953697,8.1280775,1
4.054375,8.350694,0
1.9668949,5.490978,1
1.8461037,6.620087,1
2.0387418,7.5308914,1
1.650312,7.405238,1
2.9974613,9.47058,0
3.2838826,9.64946,0
3.235168,9.56118,0
3.2744772,9.700073,0
2.0019264,8.553607,0
1.8748116,8.524515,0
1.3349195,8.248734,0
1.2842221,8.214761,1
1.2429732,8.184957,0
1.1712885,8.156448,0
1.1950687,8.171696,0
1.2190571,8.205131,0
1.2088593,8.173459,0
1.2849604,8.197888,0
1.2722068,8.232864,0
1.4893591,8.293519,0
1.5937338,8.359214,0
1.5946887,8.143735,0
3.2192495,9.716575,0
3.3841078,9.833988,0
2.3604808,8.647965,0
1.6937797,5.80027,0
2.9455426,8.412037,0
2.6339092,7.855174,0
1.3484684,6.049655,0
1.6445962,5.744483,0
3.063656,8.816697,1
1.8474315,7.8663836,1
2.6332827,9.067592,1
3.4491315,9.724475,0
2.0317814,8.653839,0
3.3825953,9.887443,0
1.894161,8.653269,0
3.2948995,9.928228,0
2.950129,9.51799,0
1.6048876,8.179417,0
1.2958946,7.0914474,0
1.5129406,7.0396824,0
1.347954,7.0095024,0
1.3230706,6.763059,0
1.117229,6.847314,0
0.82187563,6.5769095,1
0.7710155,6.571342,0
0.8032107,5.89047,0
0.84882617,5.5946765,0
1.0174038,5.5328484,0
1.5865028,4.683178,0
2.040389,4.3475356,0
2.7811103,4.115763,0
2.4860537,6.8254447,0
1.9397151,5.2550097,0
1.8647329,5.259257,0
2.2714212,7.003415,0
3.7694156,8.456878,0
1.874336,5.0032315,0
1.7991366,4.736171,0
3.726471,8.231657,0
2.243703,4.418367,0
2.4694412,4.5250635,0
3.3391912,4.5289736,0
2.6666698,8.263593,0
1.6483148,7.2855444,0
2.146896,8.597195,0
3.7908301,9.97519,0
3.7690773,10.000053,0
3.6987214,9.972543,0
3.5567338,9.88759,0
1.4868647,7.366584,0
1.4460002,6.5645676,0
1.5245981,6.3840766,0
1.4335908,6.052752,0
3.467945,9.047464,0
3.6399484,9.079171,0
2.3437302,5.6300316,0
4.6269355,8.601928,0
4.6984253,8.166036,0
4.0715623,4.894134,0
4.2401543,4.5777807,0
4.1965194,4.667677,0
5.2521996,7.3398566,0
4.7191916,5.9085174,0
4.800139,8.780275,1
4.7167053,8.812815,1
2.2668352,5.7661476,0
2.5311337,7.8571253,0
3.178855,7.948747,1
1.6812533,5.577365,1
1.6999787,5.833324,0
2.4400697,7.5981865,0
1.8608727,6.3408246,0
1.8542913,6.2240868,0
3.3327072,9.176693,0
3.4033418,9.085034,0
1.7528667,6.979986,0
1.6665732,6.911044,0
1.9522474,7.8768497,0
3.0471957,9.163135,0
1.4681016,6.522693,0
1.7557579,8.120155,0
3.0203621,9.414035,0
2.0237648,8.570408,0
1.5662878,7.2316375,0
4.031868,9.896175,0
4.09233,9.805784,0
4.491093,9.378525,0
4.6710877,9.188208,0
2.469726,6.846982,0
2.2394726,7.4955378,0
3.5625377,9.720572,0
3.591997,9.780038,0
1.687514,7.5124445,0
3.1203525,9.584469,0
1.462291,7.532658,0
2.1200128,8.356679,0
1.6735419,8.245183,0
1.3628782,7.615782,0
2.8099277,9.331827,0
1.3682618,6.7119665,0
2.0099516,8.414235,0
3.2233999,9.179918,0
3.4750805,8.764167,0
3.135504,5.5197062,0
3.654407,5.366942,0
3.2261267,5.5883913,0
2.0702846,6.8975897,0
3.8248,5.753419,0
2.0808394,8.407779,0
3.5311253,9.692723,0
3.494098,9.701268,0
1.9667977,8.2780485,0
3.1402197,9.413116,0
1.7980894,7.9024396,0
1.2510982,5.7005105,0
1.2743235,5.9897213,0
1.1948309,5.440346,0
1.3311098,5.7017546,0
1.3850648,5.5719204,0
1.3749305,5.58893,0
1.2205238,5.7873616,0
2.0711074,6.698542,0
1.6668403,5.4961286,0
1.6946993,5.4484468,0
2.5898345,7.6355176,0
2.7103014,7.7847395,0
1.6505789,5.4234657,0
1.625993,5.4566894,0
2.5279713,7.687989,0
3.3441594,8.848519,0
1.7590623,8.184862,0
1.6747506,8.173141,0
1.6902654,7.9970737,0
3.115605,9.412397,0
3.1951132,9.44553,0
1.613193,7.1203995,0
4.0263724,8.873794,0
3.7717695,5.6890316,0
3.6998425,8.649088,0
2.784172,5.4002814,0
1.9727476,6.792233,0
2.1676128,7.4715457,0
1.821395,5.9267936,0
2.0394576,6.909062,0
4.147494,9.845829,0
4.296293,10.032907,0
4.3941717,9.844494,0
2.3077145,8.678872,0
3.5385752,9.765409,0
1.9775324,8.437411,0
1.9079999,8.214385,0
1.942377,7.826933,0
4.475301,4.944532,0
2.9302344,5.4899096,0
3.9207094,8.782074,0
2.759379,6.9849057,0
4.1680927,9.022743,0
3.762732,7.4868393,0
2.5486355,5.8712077,0
4.502828,7.7182198,0
2.8303616,5.096681,0
2.688794,5.1732793,0
4.209561,6.71644,0
4.744505,6.0940228,0
2.9349408,5.2749724,0
4.776853,8.192783,0
4.6337914,8.265172,0
2.8084261,4.7887597,0
2.906007,4.747906,0
4.4811487,6.151997,0
4.378663,6.225457,0
3.239895,5.0758677,0
2.6964524,5.2576995,0
2.4634547,5.5070696,0
2.5557408,6.859684,0
2.0696602,6.447556,0
4.1128626,9.913399,0
4.2234497,9.990573,0
4.1752653,9.928927,0
2.3845608,7.9983745,0
2.7886508,7.8353677,0
4.578466,9.128079,0
4.532854,8.703507,0
2.2489548,6.182669,0
2.932078,5.18865,0
3.0134828,5.0199065,0
4.439015,7.550089,0
3.3502746,4.8351464,0
2.088558,6.132941,0
2.0452251,5.6776195,0
3.6833453,9.154044,0
1.7142416,6.435829,0
3.7288294,9.79667,0
2.1231992,8.67279,0
3.7455354,10.00065,0
3.526938,9.968767,0
1.9484134,8.561678,0
1.9022974,8.445101,0
1.8258624,7.9101644,0
3.6161628,8.178,0
3.8311894,4.335652,0
3.9038205,3.096367,0
1.8990555,2.3321204,0
1.535164,2.219038,0
1.4533002,2.188174,0
1.4262713,2.1906931,0
1.594279,2.2321117,0
5.5714912,2.172799,0
5.756374,2.1918597,0
5.7868204,2.209389,0
5.841356,2.2394254,0
6.138178,2.3254473,0
6.129366,2.2705777,0
6.158693,2.2907763,0
6.247138,2.2707028,0
6.2111135,2.2464092,0
6.231322,2.225577,0
6.2046647,2.2203565,0
6.214541,2.3083155,0
6.1695557,2.2241225,0
6.1878405,2.1665928,0
6.2055497,2.1153028,0
6.2121387,2.1423411,0
6.2271695,2.0951314,0
6.211271,2.1593666,0
6.1657557,2.0869093,0
6.115018,2.082486,0
6.1128435,2.0711787,0
6.0678787,2.1043253,0
6.11245,2.0961075,0
6.0707645,2.0501912,0
6.0312915,2.073704,0
5.873074,2.0245602,0
5.725118,1.9531267,0
5.777121,1.9023561,0
5.8372602,1.8697474,0
5.861694,1.8425654,0
5.936511,1.9278247,0
6.096174,1.9621112,0
6.059065,1.9946516,0
6.1691136,2.0631325,0
6.1499176,2.015476,0
6.223806,2.1010156,0
6.2153215,2.0723207,0
6.263974,2.1114676,0
6.2455554,2.0589576,0
6.2287273,2.0651531,0
6.14274,2.0059617,0
6.1303253,2.0128286,0
6.0663595,1.9650329,0
6.0409904,1.9547663,0
5.9501123,1.8878093,0
5.75388,1.821557,0
5.6943173,1.5710526,0
4.4075503,2.700324,0
4.093575,3.1571429,0
3.829564,3.6560543,0
3.3620045,4.615584,0
4.02701,7.543851,0
2.7839842,5.728031,0
3.6466475,8.888277,0
2.2292984,7.2796574,0
2.3825572,7.3881316,0
-6.7981935,-2.7327955,0
-9.710374,1.1041608,0
1.9312898,19.071295,0
16.065742,7.1806493,0
15.035498,6.148613,0
1.5902375,19.075731,0
-9.560504,0.9945526,0
-7.0424066,-2.974407,0
6.4976387,4.157495,0
6.310521,3.8691134,0
6.3191395,3.416449,0
6.290964,3.373965,0
6.320412,3.169539,0
6.290426,3.1366022,0
6.339766,3.1432014,0
6.357146,3.1323652,0
6.337754,3.0983884,0
6.3471346,3.086355,0
6.2620373,3.1595879,0
6.288064,3.0672958,0
6.316834,2.582977,0
6.494954,2.7025793,0
6.5799527,2.7225137,0
6.6113296,2.724662,0
6.658142,2.7282476,0
6.688574,2.7071972,0
6.5571804,2.756894,0
6.270171,2.7742178,0
5.3457522,2.7290905,0
4.0189533,4.2350583,0
4.2862086,7.386146,0
2.5685685,4.816011,1
2.1741297,4.8381042,0
4.2823753,8.373575,0
4.19661,8.580691,1
1.4928346,4.6764374,1
1.4406949,4.7742014,0
4.1797733,8.223233,1
4.157414,8.058294,1
2.623794,4.5591574,0
2.8510501,4.000036,1
2.9975026,4.057433,0
3.4230077,4.107968,0
4.176881,7.632282,0
4.049495,5.0081263,0
2.4395175,4.8503056,0
2.2299724,5.080003,0
2.0966318,5.1338263,0
2.5218897,6.469391,0
2.2667308,4.936495,0
2.161246,4.8849154,0
4.940736,7.838384,0
4.714135,8.097981,0
2.3896573,4.724828,0
2.4176702,4.922496,0
4.644898,8.651081,0
4.552754,8.407026,0
2.6577723,5.0246973,0
2.17334,6.244488,0
2.8248105,5.0958533,0
4.7726154,6.870348,0
3.8318167,5.030642,1
3.77354,5.140499,1
3.0230684,7.9234495,1
1.620945,6.880709,1
3.587081,9.4701185,0
2.270079,8.414953,1
2.3008223,8.449254,1
4.7338862,9.908818,0
4.6565113,9.831971,0
4.974495,9.648422,1
2.389853,8.577055,1
3.538258,9.587197,0
1.4461519,6.5235023,1
3.2970436,8.76474,1
1.3380041,6.630965,1
1.5666697,7.8152657,0
1.5806609,7.474796,0
1.6253188,8.095717,0
1.8616829,7.836398,0
1.6311086,7.365438,0
1.5968522,7.360421,0
3.5095701,9.400432,0
2.42109,8.7111845,0
2.3089004,8.647914,0
2.3659043,8.707204,0
2.437116,8.586449,0
1.9767566,5.294176,0
2.635238,8.409219,0
3.7741902,8.675412,0
3.801602,8.611957,0
2.0604796,4.757303,0
4.504528,4.7194505,0
4.4720383,6.4632616,0
4.736129,5.8429575,0
3.1852496,5.5348916,0
4.8945174,7.9293246,0
3.5796623,5.115197,0
4.698745,2.0954967,0
4.5724807,1.955059,0
4.526948,1.9196813,0
4.584623,1.829134,0
4.5628366,1.9893779,0
4.186196,2.4265273,0
3.8819613,3.833468,0
4.632649,8.908179,0
4.478383,9.346218,0
1.7890669,7.2324767,0
3.6121511,9.724572,0
3.2334828,9.696185,0
1.3690823,8.18843,0
1.2412282,8.209945,0
1.1696972,8.085272,0
1.2385694,8.044532,0
1.2959504,7.8170877,0
1.7690139,7.4900384,0
1.9727734,7.5397286,0
1.8886564,7.4689293,0
2.0914826,7.8096724,0
3.0650373,9.472779,0
1.6552006,8.230027,0
2.924678,9.452029,0
1.7819057,8.545514,0
1.9026239,8.678357,0
2.0024033,8.818345,0
2.0226514,8.856115,0
2.0992785,8.933122,0
4.504488,10.01472,0
4.2944565,9.930509,0
4.2690988,9.923455,0
1.9657216,8.7388315,0
1.86131,8.678381,0
1.7603995,8.656264,0
1.6836112,8.516368,0
2.7182631,9.170148,0
1.7045975,8.005672,0
2.8932693,9.47205,0
2.776228,9.345215,0
1.2073177,7.838365,0
1.3240654,7.8099365,0
1.2261043,7.971751,0
1.2228436,7.908215,0
1.2913107,7.7832437,0
1.6753086,8.465884,0
1.7082796,8.564168,0
1.6102529,8.532965,0
1.5770859,8.526641,0
1.5603905,8.536509,0
1.5888752,8.537426,0
1.4884049,8.445365,0
1.644442,8.55111,0
1.6981388,8.513689,0
1.426475,7.684136,0
3.0408726,9.43424,0
3.1065674,9.312814,0
1.4370872,7.164654,0
1.5462425,6.965207,0
3.2558584,9.004196,0
2.1064537,7.4142046,0
3.6965797,9.10123,0
2.3596897,6.0145555,0
3.9020522,8.901881,0
2.7729657,5.343569,0
4.21423,8.162604,0
3.3984547,5.0148363,0
3.4690967,5.4354153,0
2.2184374,4.964617,0
1.6837732,5.250757,0
3.137527,8.012765,0
1.6375546,5.2880325,0
1.6192318,5.158014,0
3.5449762,8.1053095,0
4.18636,8.259057,0
2.171297,5.0548906,0
2.8529701,5.231708,0
3.8491745,8.475387,0
2.5832605,7.1357546,0
4.3256745,9.596801,0
2.834659,8.27274,0
3.0488603,8.736228,0
3.8447027,9.264118,0
3.2355003,8.603904,0
2.2295997,7.6919646,0
2.2154632,6.873105,0
2.421376,6.152206,0
3.0370607,7.3665366,0
1.9932042,7.4967465,0
2.007709,7.3250937,0
1.9378028,7.893718,0
2.9826984,9.148459,0
1.5269057,6.5291085,1
1.987357,6.9218235,0
2.602194,8.680851,0
2.4680357,8.538532,0
2.2812417,8.411137,0
2.617007,8.696282,0
1.2455059,6.0117993,0
1.2550057,5.908201,0
1.5426248,5.778213,1
3.265639,9.149445,1
1.8665528,7.5712543,1
3.6823137,9.525861,1
1.6493033,6.723982,0
1.9653682,8.492423,0
3.4121788,9.631517,0
3.192848,9.584908,0
1.7682904,7.62346,0
3.4908469,9.796248,0
3.4342723,9.833971,0
1.6741472,7.9927797,0
1.6638428,7.928727,0
3.1899707,9.586375,0
2.014404,8.628549,0
1.4964062,7.8914533,0
1.6796868,7.8738995,0
1.965329,7.824925,0
2.527218,5.892593,0
2.4557564,5.9969826,0
3.5464234,4.552917,0
2.137596,5.481877,0
2.5049012,7.6934595,0
4.2995734,9.768,0
4.14338,9.8947935,0
2.072663,8.293835,0
2.8453076,9.211624,0
2.955128,7.92164,0
3.0494113,4.73874,0
3.0098815,4.8866405,0
2.7368789,4.644293,0
4.585845,8.113899,0
4.898657,8.4102545,0
2.513469,5.55537,0
4.949997,9.053129,0
4.5632577,9.391797,0
2.721858,7.8875904,0
1.8291522,5.4006157,0
3.059127,8.109526,0
3.7527,8.529295,0
1.2833946,4.9115434,0
1.3960587,4.9398766,0
1.4022111,5.943733,0
1.4573396,5.950538,0
3.4120839,4.7152996,0
1.9556361,5.774819,0
2.6259394,8.491437,0
4.1272287,9.889897,0
4.101216,9.944044,0
3.936096,9.781956,0
2.5851104,7.3176746,0
2.3268626,7.2427855,0
2.3954115,6.041276,0
2.2256763,6.5441036,0
1.6930168,7.3620706,0
3.0897338,9.199968,0
1.65311,7.422348,0
1.6867863,7.51164,0
3.5426512,9.427958,0
2.2121615,8.597429,0
5.065132,7.1890697,0
5.582113,4.9840674,0
5.5648146,4.9085474,0
5.564604,4.930516,0
5.4031997,4.986073,0
4.3941827,5.6164412,0
5.094016,8.574533,0
4.848208,8.842408,0
4.6056843,8.9171,0
4.4523344,8.5227995,0
2.2962117,5.398367,0
2.1449401,5.7914877,0
2.168189,6.079095,0
3.6233504,4.421315,0
4.823836,7.330349,0
3.4144118,5.1016426,0
3.3021038,4.9248548,0
3.83457,6.954177,0
3.3457363,5.3415217,0
4.3225956,8.120019,0
3.1861227,5.2821794,1
2.5241647,6.262724,0
2.159347,5.8258815,1
2.1444795,5.8574247,0
3.6954417,8.368213,0
2.3985875,6.9655313,0
3.9098284,8.451853,0
3.2532473,5.3969946,0
2.9846165,4.5839386,1
4.18315,5.3552628,0
3.9787712,4.546772,0
4.5175967,7.1429615,0
2.8587904,4.9475956,0
2.4238865,5.3652654,0
3.7748842,8.608251,0
1.7910439,5.762743,0
2.033192,7.2999787,0
2.0383003,7.0998025,0
2.1411014,6.3147297,0
3.6157842,5.647104,0
2.2847826,5.3773947,0
2.2894454,5.482698,0
2.0642784,6.3169985,0
2.552169,7.5128183,0
1.8169065,5.2274737,0
4.1917796,8.6190605,0
4.334485,8.663754,0
1.7361162,5.0496206,0
1.7846495,4.923201,0
3.975096,8.740913,0
3.8363888,8.535408,0
1.4726275,4.987186,0
2.6864142,5.047187,0
1.7478006,5.05063,0
1.7428952,5.026028,0
2.4332738,5.4734917,0
2.3732152,5.9115896,0
1.8984302,5.669942,0
1.6941878,5.7837744,0
1.8738258,6.0895967,0
4.009036,9.4099655,0
4.1519275,9.906037,0
4.278112,9.992129,0
4.502715,9.841703,0
1.8563677,8.285813,0
1.9699343,8.702547,0
1.9595249,8.719462,0
2.0451443,8.7764015,0
2.3164952,8.9435,0
5.5434146,9.341311,0
5.527114,9.26318,0
5.771387,8.126992,0
5.362248,5.9659767,0
5.182528,5.509799,0
5.5834384,5.0018034,0
5.6951413,4.4325485,0
5.0119195,2.7995281,0
4.528455,2.5362797,0
4.370364,2.396361,0
4.714923,2.662031,0
4.4616213,2.5830753,0
4.5417414,2.5851462,0
4.5183177,2.9578059,0
3.4803445,3.3698578,0
2.8807151,3.8228424,0
3.8581119,7.3916883,0
1.0947161,4.3536005,0
1.0342454,4.475045,0
1.4520329,6.2192807,0
3.659714,8.310535,0
1.2222773,4.898266,0
1.435392,5.1215153,0
2.7908044,7.86187,0
1.5993613,5.2831416,0
1.7855432,5.183629,0
3.59629,8.5648775,0
3.7253766,8.681199,0
2.0776424,5.8099236,0
2.0403798,6.312612,0
1.9882365,6.6457186,0
1.5586365,5.9360538,0
1.7624077,6.586471,0
1.5332851,4.6825466,0
1.1927329,4.6294494,0
0.63549155,4.683996,0
0.15520363,4.8791122,0
0.6028415,4.4245605,0
0.5985313,4.3651237,0
0.040701225,4.941091,0
0.24792822,5.057006,0
1.351679,4.6750603,0
3.884178,7.9970264,0
-6.999828,-2.9321647,0
-9.339818,0.8843444,0
1.9734371,19.108269,0
15.120908,6.1120944,0
15.262258,6.4828916,0
1.7537173,19.078909,0
-9.322092,0.8395191,0
-6.8183346,-2.7525148,0
5.013785,8.452149,0
4.116959,9.595383,0
1.9685122,8.620731,0
1.7971326,8.313982,0
1.8011872,8.603811,0
3.0377817,9.515151,0
2.8727353,9.486471,0
1.7918674,8.529066,0
1.7354563,8.458965,0
1.4593637,7.8249664,0
2.3236618,7.8904676,1
1.7890601,7.406979,1
1.6373181,5.517267,0
3.516826,8.422237,1
1.6229734,5.590508,1
1.7507938,5.197985,0
1.798368,5.263092,0
3.8355792,8.220573,0
1.9076272,4.9042883,0
1.9019749,4.918624,0
4.101073,8.166963,0
2.1255598,5.242386,0
1.8304064,5.175281,0
2.2785792,8.071413,0
1.9971895,7.8647847,0
2.2450378,8.186069,0
1.7825941,7.2140517,0
3.961718,9.619685,0
4.2049685,9.951622,0
1.870474,7.55128,0
4.067108,9.94594,0
1.677091,7.376539,0
3.1436281,9.599631,1
2.9850986,9.4986315,0
1.365548,7.6254673,1
1.325021,7.6489253,1
1.4926863,7.653431,1
2.4386647,8.262427,1
2.9743445,9.370729,1
1.6558206,7.596923,0
1.6935606,7.5240297,1
3.054448,9.498308,1
1.9632897,8.571981,1
3.2054706,9.526987,1
1.8623564,8.014796,1
3.363409,9.6483555,0
3.5644622,9.758992,1
4.2454896,9.882395,0
4.1015496,9.853328,0
2.0205505,5.6564293,0
2.5548468,7.968104,1
3.6092896,8.68208,0
1.4955136,6.014831,0
1.7841518,5.795064,0
4.120435,6.3539004,1
4.595248,6.0549955,0
3.6858673,5.13662,0
4.9371758,8.495075,0
4.363799,9.121765,0
4.1682234,9.52975,0
1.6851045,7.2919507,0
3.304044,9.649046,0
1.8331866,7.657523,0
3.1907353,9.626676,0
3.1891608,9.603699,0
3.3431466,9.542166,0
2.1996,5.678514,1
2.2229512,5.627691,0
2.4842143,6.1299334,0
2.3620434,5.697305,0
2.4000287,5.243433,0
3.8063564,7.8885856,1
4.078724,8.465415,0
2.3900414,5.7407074,0
2.3432064,5.655835,0
3.0560184,7.8195457,0
2.7599406,8.068186,0
1.7067789,5.4540367,0
2.2051427,8.07332,0
1.9731798,7.763569,0
2.1895304,8.192043,0
2.494654,6.3967023,0
4.29732,9.596775,0
4.385213,9.560977,0
2.3510237,8.590756,0
3.6256409,9.678358,0
1.9973271,7.645447,0
2.156565,7.886988,0
1.6056714,7.506387,0
2.1250267,7.9300714,0
2.185707,7.884246,0
3.036462,5.5935364,1
2.078856,6.5962124,1
3.6264305,8.967072,1
1.8995867,6.6206765,1
1.5641507,6.6959896,1
3.1674223,8.708632,0
3.8636658,9.206229,0
1.8595192,5.152187,0
1.9053735,5.087254,0
3.7874827,8.575886,0
